name,type,start_time,duration,"register","addr","data","waits","pkey"
"TPM SPI","read",4.2766208,1.564e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.27662372,1.61e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.27662664,1.574e-06,"TPM_DATA_FIFO_0","d40024","d8",0x0000000000000001,
"TPM SPI","read",4.27678898,1.61e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.27679192,1.576e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.27679486,1.586e-06,"TPM_DATA_FIFO_0","d40024","69",0x0000000000000001,
"TPM SPI","read",4.27695719,1.572e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.27696011,1.59e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.27696307,1.586e-06,"TPM_DATA_FIFO_0","d40024","df",0x0000000000000001,
"TPM SPI","read",4.27712542,1.592e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.27712833,1.588e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.27713127,1.566e-06,"TPM_DATA_FIFO_0","d40024","c8",0x0000000000000001,
"TPM SPI","read",4.27729357,1.584e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.27729649,1.568e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.27729942,1.596e-06,"TPM_DATA_FIFO_0","d40024","33",0x0000000000000001,
"TPM SPI","read",4.27746175,1.572e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.27746467,1.596e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.2774676,1.556e-06,"TPM_DATA_FIFO_0","d40024","d9",0x0000000000000001,
"TPM SPI","read",4.2776299,1.592e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.27763284,1.562e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.27763575,1.604e-06,"TPM_DATA_FIFO_0","d40024","b3",0x0000000000000001,
"TPM SPI","read",4.27779812,1.562e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.27780102,1.6e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.27796339,1.84e-06,"TPM_STS_0","d40019","4000",0x0000000000000001,
"TPM SPI","read",4.27812598,1.588e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.2781289,1.57e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.27813184,1.604e-06,"TPM_DATA_FIFO_0","d40024","b5",0x0000000000000001,
"TPM SPI","read",4.27830378,1.604e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.27830673,1.59e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.27830967,1.568e-06,"TPM_DATA_FIFO_0","d40024","d4",0x0000000000000001,
"TPM SPI","read",4.278472,1.582e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.27847493,1.576e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.27847785,1.596e-06,"TPM_DATA_FIFO_0","d40024","81",0x0000000000000001,
"TPM SPI","read",4.2786402,1.574e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.27864309,1.59e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.27864604,1.558e-06,"TPM_DATA_FIFO_0","d40024","9e",0x0000000000000001,
"TPM SPI","read",4.27880833,1.588e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.27881127,1.56e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.27881418,1.604e-06,"TPM_DATA_FIFO_0","d40024","6a",0x0000000000000001,
"TPM SPI","read",4.27897654,1.558e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.27897943,1.612e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.2789824,1.564e-06,"TPM_DATA_FIFO_0","d40024","ce",0x0000000000000001,
"TPM SPI","read",4.2791447,1.612e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.27914765,1.566e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.27915059,1.612e-06,"TPM_DATA_FIFO_0","d40024","88",0x0000000000000001,
"TPM SPI","read",4.27931291,1.562e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.27931583,1.612e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.2793188,1.574e-06,"TPM_DATA_FIFO_0","d40024","7b",0x0000000000000001,
"TPM SPI","read",4.27948113,1.604e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.27948408,1.58e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.27948703,1.576e-06,"TPM_DATA_FIFO_0","d40024","6f",0x0000000000000001,
"TPM SPI","read",4.27964935,1.578e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.27965228,1.59e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.27965522,1.592e-06,"TPM_DATA_FIFO_0","d40024","30",0x0000000000000001,
"TPM SPI","read",4.27981759,1.592e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.2798205,1.588e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.27982343,1.566e-06,"TPM_DATA_FIFO_0","d40024","26",0x0000000000000001,
"TPM SPI","read",4.27998579,1.576e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.27998872,1.574e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.27999164,1.592e-06,"TPM_DATA_FIFO_0","d40024","c8",0x0000000000000001,
"TPM SPI","read",4.28015399,1.592e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28015693,1.59e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28015987,1.57e-06,"TPM_DATA_FIFO_0","d40024","fb",0x0000000000000001,
"TPM SPI","read",4.28032218,1.584e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28032512,1.568e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28032805,1.598e-06,"TPM_DATA_FIFO_0","d40024","b0",0x0000000000000001,
"TPM SPI","read",4.2804904,1.57e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28049332,1.594e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28049626,1.556e-06,"TPM_DATA_FIFO_0","d40024","b1",0x0000000000000001,
"TPM SPI","read",4.28065755,1.57e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28066046,1.598e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.2806634,1.582e-06,"TPM_DATA_FIFO_0","d40024","0b",0x0000000000000001,
"TPM SPI","read",4.28082573,1.606e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28082872,1.578e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28083168,1.576e-06,"TPM_DATA_FIFO_0","d40024","6f",0x0000000000000001,
"TPM SPI","read",4.28099401,1.574e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28099692,1.58e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28099984,1.588e-06,"TPM_DATA_FIFO_0","d40024","4c",0x0000000000000001,
"TPM SPI","read",4.28116218,1.592e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.2811651,1.59e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28116802,1.564e-06,"TPM_DATA_FIFO_0","d40024","40",0x0000000000000001,
"TPM SPI","read",4.28133034,1.584e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28133326,1.574e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28133618,1.6e-06,"TPM_DATA_FIFO_0","d40024","76",0x0000000000000001,
"TPM SPI","read",4.28149853,1.578e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28150145,1.598e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.2815044,1.558e-06,"TPM_DATA_FIFO_0","d40024","37",0x0000000000000001,
"TPM SPI","read",4.28166668,1.59e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28166964,1.562e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28167252,1.61e-06,"TPM_DATA_FIFO_0","d40024","f7",0x0000000000000001,
"TPM SPI","read",4.28183488,1.564e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28183778,1.608e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28184074,1.562e-06,"TPM_DATA_FIFO_0","d40024","1f",0x0000000000000001,
"TPM SPI","read",4.28200305,1.612e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28200603,1.566e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28200894,1.602e-06,"TPM_DATA_FIFO_0","d40024","3b",0x0000000000000001,
"TPM SPI","read",4.28217125,1.562e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28217415,1.61e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28217709,1.572e-06,"TPM_DATA_FIFO_0","d40024","89",0x0000000000000001,
"TPM SPI","read",4.28233939,1.608e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28234233,1.576e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28234528,1.584e-06,"TPM_DATA_FIFO_0","d40024","2a",0x0000000000000001,
"TPM SPI","read",4.28250761,1.57e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28251053,1.6e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28251346,1.588e-06,"TPM_DATA_FIFO_0","d40024","3d",0x0000000000000001,
"TPM SPI","read",4.28267579,1.596e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28267871,1.59e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28268165,1.57e-06,"TPM_DATA_FIFO_0","d40024","3d",0x0000000000000001,
"TPM SPI","read",4.28284397,1.59e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28284691,1.566e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28284983,1.602e-06,"TPM_DATA_FIFO_0","d40024","a1",0x0000000000000001,
"TPM SPI","read",4.28301218,1.566e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28301507,1.602e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28301803,1.558e-06,"TPM_DATA_FIFO_0","d40024","de",0x0000000000000001,
"TPM SPI","read",4.28318033,1.598e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28318328,1.556e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28318617,1.61e-06,"TPM_DATA_FIFO_0","d40024","1a",0x0000000000000001,
"TPM SPI","read",4.28334852,1.56e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28335142,1.608e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28335439,1.562e-06,"TPM_DATA_FIFO_0","d40024","1f",0x0000000000000001,
"TPM SPI","read",4.28351669,1.608e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28351965,1.558e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28352257,1.608e-06,"TPM_DATA_FIFO_0","d40024","a5",0x0000000000000001,
"TPM SPI","read",4.28368488,1.558e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28368779,1.606e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28369075,1.57e-06,"TPM_DATA_FIFO_0","d40024","5c",0x0000000000000001,
"TPM SPI","read",4.28385308,1.612e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28385601,1.57e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28385894,1.598e-06,"TPM_DATA_FIFO_0","d40024","92",0x0000000000000001,
"TPM SPI","read",4.28402028,1.564e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28402319,1.61e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28402618,1.564e-06,"TPM_DATA_FIFO_0","d40024","76",0x0000000000000001,
"TPM SPI","read",4.28418849,1.602e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28419143,1.558e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28419432,1.612e-06,"TPM_DATA_FIFO_0","d40024","92",0x0000000000000001,
"TPM SPI","read",4.28435669,1.556e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28435958,1.612e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28436254,1.566e-06,"TPM_DATA_FIFO_0","d40024","ee",0x0000000000000001,
"TPM SPI","read",4.28452486,1.604e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.2845278,1.56e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28453068,1.608e-06,"TPM_DATA_FIFO_0","d40024","1c",0x0000000000000001,
"TPM SPI","read",4.28469303,1.558e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28469593,1.612e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28469891,1.57e-06,"TPM_DATA_FIFO_0","d40024","62",0x0000000000000001,
"TPM SPI","read",4.28486123,1.61e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28486417,1.566e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28486708,1.602e-06,"TPM_DATA_FIFO_0","d40024","26",0x0000000000000001,
"TPM SPI","read",4.28502941,1.564e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28503231,1.614e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28503527,1.578e-06,"TPM_DATA_FIFO_0","d40024","64",0x0000000000000001,
"TPM SPI","read",4.28519761,1.606e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28520054,1.578e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28520347,1.582e-06,"TPM_DATA_FIFO_0","d40024","b0",0x0000000000000001,
"TPM SPI","read",4.28536579,1.576e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.2853687,1.58e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28537162,1.592e-06,"TPM_DATA_FIFO_0","d40024","a1",0x0000000000000001,
"TPM SPI","read",4.28553396,1.594e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28553688,1.586e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28553983,1.568e-06,"TPM_DATA_FIFO_0","d40024","84",0x0000000000000001,
"TPM SPI","read",4.28570215,1.586e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.2857051,1.57e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28570802,1.598e-06,"TPM_DATA_FIFO_0","d40024","f6",0x0000000000000001,
"TPM SPI","read",4.28587038,1.574e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28587329,1.592e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28587624,1.556e-06,"TPM_DATA_FIFO_0","d40024","a3",0x0000000000000001,
"TPM SPI","read",4.28603854,1.59e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28604148,1.562e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.2860444,1.606e-06,"TPM_DATA_FIFO_0","d40024","25",0x0000000000000001,
"TPM SPI","read",4.28620675,1.56e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28620966,1.604e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.2862126,1.558e-06,"TPM_DATA_FIFO_0","d40024","09",0x0000000000000001,
"TPM SPI","read",4.28637491,1.608e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28637785,1.562e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28638074,1.614e-06,"TPM_DATA_FIFO_0","d40024","d3",0x0000000000000001,
"TPM SPI","read",4.28654312,1.558e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28654602,1.61e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28654896,1.57e-06,"TPM_DATA_FIFO_0","d40024","53",0x0000000000000001,
"TPM SPI","read",4.28671126,1.608e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28671421,1.564e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28671713,1.604e-06,"TPM_DATA_FIFO_0","d40024","65",0x0000000000000001,
"TPM SPI","read",4.28687947,1.566e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28688243,1.602e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28688537,1.582e-06,"TPM_DATA_FIFO_0","d40024","3d",0x0000000000000001,
"TPM SPI","read",4.28704772,1.606e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28705065,1.578e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28705361,1.58e-06,"TPM_DATA_FIFO_0","d40024","43",0x0000000000000001,
"TPM SPI","read",4.28721593,1.58e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28721886,1.588e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.2872218,1.594e-06,"TPM_DATA_FIFO_0","d40024","bb",0x0000000000000001,
"TPM SPI","read",4.28738415,1.588e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28738707,1.594e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28739003,1.562e-06,"TPM_DATA_FIFO_0","d40024","f4",0x0000000000000001,
"TPM SPI","read",4.28755232,1.592e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28755526,1.566e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28755816,1.606e-06,"TPM_DATA_FIFO_0","d40024","4e",0x0000000000000001,
"TPM SPI","read",4.28772051,1.564e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28772341,1.6e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28772636,1.554e-06,"TPM_DATA_FIFO_0","d40024","16",0x0000000000000001,
"TPM SPI","read",4.28788866,1.6e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.2878916,1.558e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28789449,1.612e-06,"TPM_DATA_FIFO_0","d40024","67",0x0000000000000001,
"TPM SPI","read",4.28805684,1.556e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28805974,1.608e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28806269,1.57e-06,"TPM_DATA_FIFO_0","d40024","ce",0x0000000000000001,
"TPM SPI","read",4.288225,1.612e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28822795,1.578e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28823091,1.586e-06,"TPM_DATA_FIFO_0","d40024","0c",0x0000000000000001,
"TPM SPI","read",4.28839325,1.58e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28839616,1.584e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28839908,1.594e-06,"TPM_DATA_FIFO_0","d40024","ec",0x0000000000000001,
"TPM SPI","read",4.28856143,1.576e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28856434,1.594e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28856727,1.558e-06,"TPM_DATA_FIFO_0","d40024","1a",0x0000000000000001,
"TPM SPI","read",4.28872957,1.59e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.2887325,1.562e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28873539,1.606e-06,"TPM_DATA_FIFO_0","d40024","ec",0x0000000000000001,
"TPM SPI","read",4.28889776,1.558e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28890067,1.606e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28906304,1.822e-06,"TPM_STS_0","d40019","4000",0x0000000000000001,
"TPM SPI","read",4.28922561,1.592e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28922855,1.56e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28923144,1.61e-06,"TPM_DATA_FIFO_0","d40024","d2",0x0000000000000001,
"TPM SPI","read",4.2893938,1.568e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28939672,1.598e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28939966,1.558e-06,"TPM_DATA_FIFO_0","d40024","ae",0x0000000000000001,
"TPM SPI","read",4.28956197,1.598e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28956491,1.56e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28956782,1.614e-06,"TPM_DATA_FIFO_0","d40024","0a",0x0000000000000001,
"TPM SPI","read",4.28973017,1.56e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28973306,1.612e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28973603,1.566e-06,"TPM_DATA_FIFO_0","d40024","0c",0x0000000000000001,
"TPM SPI","read",4.28989733,1.588e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28990028,1.562e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.28990317,1.6e-06,"TPM_DATA_FIFO_0","d40024","99",0x0000000000000001,
"TPM SPI","read",4.29006551,1.564e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.29006842,1.604e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.29007138,1.558e-06,"TPM_DATA_FIFO_0","d40024","ff",0x0000000000000001,
"TPM SPI","read",4.29023368,1.598e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.29023662,1.554e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.29023952,1.608e-06,"TPM_DATA_FIFO_0","d40024","a8",0x0000000000000001,
"TPM SPI","read",4.29040187,1.556e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.29040476,1.608e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.29040771,1.562e-06,"TPM_DATA_FIFO_0","d40024","3e",0x0000000000000001,
"TPM SPI","read",4.29056901,1.586e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.29057193,1.566e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.29057485,1.604e-06,"TPM_DATA_FIFO_0","d40024","cb",0x0000000000000001,
"TPM SPI","read",4.29073721,1.562e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.2907401,1.6e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.29074306,1.556e-06,"TPM_DATA_FIFO_0","d40024","44",0x0000000000000001,
"TPM SPI","read",4.29090537,1.6e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.29090833,1.558e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",4.29091123,1.612e-06,"TPM_DATA_FIFO_0","d40024","58",0x0000000000000001,
